obs_ID,study_ID,year_pub,es,var
obs967,Reid 1988,1988,0.510070337,0.000695894
obs968,Baxter 1997,1997,0.3884231,0.016393443
obs969,Maekawa et al. 1994,1994,0.751427825,0.058823529
obs970,Maekawa et al. 1994,1994,1.008160228,0.125
obs971,Woodward 1982,1982,0.275785504,0.142857143
obs972,Woodward 1982,1982,0.294204471,0.04
obs973,Woodward 1982,1982,0.143986873,0.0625
obs974,Woodward 1982,1982,0.202732554,0.1
obs975,Woodward 1982,1982,0.584598945,0.166666667
obs976,Otronen 1993,1993,0.013000732,0.013333333
obs977,Otronen 1993,1993,0.145007898,0.00625
obs978,Otronen 1993,1993,0.172696604,0.004484305
obs979,Otronen 1993,1993,0.257547287,0.005988024
obs980,Alcantara et al. 2007,2007,0.61694875,0.125
obs981,Alcantara et al. 2007,2007,0.070114671,0.125
obs982,Petersen and Fischer 1996,1996,0.950479381,0.011904762
obs983,Pal et al. 2006,2006,0.972955075,0.071428571
obs984,Pal et al. 2006,2006,1.071431684,0.083333333
obs985,Pal et al. 2006,2006,1.020327758,0.034482759
obs986,Plumpton and Lutz 1994,1994,0.331647109,0.041666667
obs987,Plumpton and Lutz 1994,1994,0.050041729,0.041666667
obs988,Plumpton and Lutz 1994,1994,0.151140436,0.041666667
obs989,Plumpton and Lutz 1994,1994,-0.020002667,0.041666667
obs990,Forero et al. 2001,2001,0.120581028,0.011111111
obs991,Forero et al. 2001,2001,0.181982689,0.010309278
obs992,Forero et al. 2001,2001,0.060072156,0.00990099
obs993,Forero et al. 2001,2001,-0.110446916,0.009259259
obs994,Forero et al. 2001,2001,0.223656109,0.009259259
obs995,Forero et al. 2001,2001,0,0.00862069
obs996,Forero et al. 2001,2001,0.040021354,0.010752688
obs997,Bengtson and Owen 1973,1973,-0.541337848,0.04
obs998,Catry et al. 1999,1999,0.287682072,0.015625
obs999,Phillips and Furness 1998,1998,0.250295347,0.00617284
obs1000,Phillips and Furness 1998,1998,0.147911045,0.003952569
obs1001,Phillips and Furness 1998,1998,0.157623815,0.004545455
obs1002,Phillips and Furness 1998,1998,0.22341208,0.005405405
obs1003,Phillips and Furness 1998,1998,0.278439187,0.006060606
obs1004,Phillips and Furness 1998,1998,0.138265838,0.011627907
obs1005,Phillips and Furness 1998,1998,0.083397843,0.006535948
obs1006,Phillips and Furness 1998,1998,0.096008537,0.006578947
obs1007,Phillips and Furness 1998,1998,0.17018821,0.007042254
obs1008,Phillips and Furness 1998,1998,0.041453402,0.007633588
obs1009,Phillips et al. 2002,2002,-0.010000333,0.010526316
obs1010,Phillips et al. 2002,2002,-0.020002667,0.010204082
obs1011,Phillips et al. 2002,2002,-0.110446916,0.010204082
obs1012,Phillips et al. 2002,2002,0,0.010204082
obs1013,Apanius and Nisbet 2006,2006,0.666995419,0.142857143
obs1014,Apanius and Nisbet 2006,2006,-0.046032487,0.043478261
obs1015,Bridge and Nisbet 2004,2004,0.996215082,0.017857143
obs1016,Bridge and Nisbet 2004,2004,0.13073985,0.003875969
obs1017,Bridge and Nisbet 2004,2004,0.120581028,0.003875969
obs1018,Bridge and Nisbet 2004,2004,0.140925576,0.008849558
obs1019,Bridge and Nisbet 2004,2004,0.040021354,0.008849558
obs1020,Coulter 1986,1986,0.497311288,0.017241379
obs1021,Garcia-Navas et al. 2009,2009,-0.295293894,0.010989011
obs1022,Nisbet et al. 2007,2007,0.293115727,0.0625
obs1023,Nisbet et al. 2007,2007,0.152163611,0.04
obs1024,Nisbet et al. 2007,2007,-0.075141102,0.010869565
obs1025,Nisbet et al. 2007,2007,-0.147050852,0.010869565
obs1026,Nisbet et al. 2007,2007,-0.02200355,0.010989011
obs1027,Nisbet et al. 2007,2007,0.02400461,0.010989011
obs1028,Devlin et al. 2004,2004,0.459896681,0.017857143
obs1029,Reid 1988,1988,0.632833187,0.038461538
obs1030,Reid 1988,1988,0.234189467,0.125
obs1031,Brommer et al. 2005,2005,0.049916885,0.005050505
obs1032,Roulin et al. 2003,2003,-0.354092529,0.083333333
obs1033,Komdeur et al. 2005,2005,0.269328615,0.011627907
obs1034,Komdeur et al. 2005,2005,0.036015564,0.011627907
obs1035,Komdeur et al. 2005,2005,0.588755556,0.011627907
obs1036,Komdeur et al. 2005,2005,0.982161318,0.011627907
obs1037,Komdeur et al. 2005,2005,0.227863471,0.011627907
obs1038,Kim et al. 2011,2011,0.080171325,0.001872659
obs1039,Corre 1999,1999,0.028512109,0.008
obs1040,Corre 1999,1999,0.353331831,0.03125
obs1041,Bitton et al. 2008,2008,-0.13073985,0.02173913
obs1042,Bitton et al. 2008,2008,0.411800034,0.02173913
obs1043,Wiggins 1990,1990,0.192337169,0.028571429
obs1044,Wiggins 1990,1990,0.244774113,0.028571429
obs1045,Wiggins 1990,1990,0.13073985,0.028571429
obs1046,Wiggins 1990,1990,0.100335348,0.028571429
obs1047,Janzen and Brodie 1989,1989,-0.484700279,0.052631579
obs1048,Janzen and Brodie 1989,1989,-0.161386696,0.05
obs1049,Janzen and Brodie 1989,1989,-0.060072156,0.05
obs1050,Janzen and Brodie 1989,1989,0.003000009,0.052631579
obs1051,Snead and Alcock 1985,1985,0.040021354,0.008474576
obs1052,Pinto and Mayor 1986,1986,0.337227524,0.041666667
obs1053,Mason 1972,1972,-1.285714431,0.125
obs1054,Mason 1972,1972,0.062079626,0.066666667
obs1055,Mason 1972,1972,-0.046032487,0.0625
obs1056,Mason 1972,1972,0.279022348,0.111111111
obs1057,Mason 1972,1972,0.66095709,0.066666667
obs1058,Mason 1972,1972,-0.254346429,0.035714286
obs1059,Mason 1972,1972,-0.041022997,0.058823529
obs1060,Mason 1972,1972,0.402399273,0.052631579
obs1061,Mason 1972,1972,-0.088228219,0.1
obs1062,Mason 1972,1972,-0.201691104,0.055555556
obs1063,Mason 1972,1972,-0.020002667,0.05
obs1064,Mason 1972,1972,0.371153208,0.052631579
obs1065,Mason 1972,1972,0.145007898,0.038461538
obs1066,Mason 1972,1972,0.282264901,0.041666667
obs1067,Mason 1972,1972,0.041022997,0.0625
obs1068,Mason 1972,1972,0.104377407,0.047619048
obs1069,Mason 1972,1972,0.245835504,0.166666667
obs1070,Mason 1972,1972,0.239475208,0.125
obs1071,Mason 1972,1972,0.576339755,0.066666667
obs1072,Mason 1972,1972,-0.099325348,0.0625
obs1073,Mason 1972,1972,-0.412979962,0.111111111
obs1074,Mason 1972,1972,0.232078779,0.066666667
obs1075,Mason 1972,1972,-0.150117575,0.035714286
obs1076,Mason 1972,1972,-0.316126175,0.058823529
obs1077,Mason 1972,1972,-0.181982689,0.052631579
obs1078,Mason 1972,1972,-0.501123153,0.1
obs1079,Mason 1972,1972,-0.327197097,0.055555556
obs1080,Mason 1972,1972,-0.298566264,0.05
obs1081,Mason 1972,1972,-0.33834603,0.052631579
obs1082,Mason 1972,1972,-0.005000042,0.038461538
obs1083,Mason 1972,1972,0.409443429,0.041666667
obs1084,Mason 1972,1972,-0.076146835,0.0625
obs1085,Mason 1972,1972,0.270403228,0.047619048
obs1086,Mason 1972,1972,0.163439918,0.166666667
obs1087,Mclain and Boromisa 1987a,1987,0.497311288,0.003731343
obs1088,Mclain and Boromisa 1987a,1987,0.080171325,0.016129032
obs1089,Shine et al. 2004,2004,0.060072156,0.055555556
obs1090,Shine et al. 2001,2001,0.309519604,0.009433962
obs1091,Shuster 1981,1981,0.885170208,0.019607843
obs1092,Haggerty 2006,2006,-0.100335348,0.008064516
obs1093,Haggerty 2006,2006,0.298566264,0.024390244
obs1094,Thomas et al. 1999,1999,0.549306144,0.005586592
obs1095,Thomas et al. 1999,1999,0.040021354,0.005586592
obs1096,Adams et al. 1985a,1985,0.604155603,0.05
obs1097,Adams et al. 1985a,1985,0.647522845,0.05
obs1098,Adams et al. 1985a,1985,0.59014516,0.05
obs1099,Lee and Crump 1981,1981,0.618381314,0.076923077
obs1100,Brown 1993,1993,0.255412812,0.014705882
obs1101,Brown 1993,1993,0.3884231,0.014705882
obs1102,Detto and Backwell 2009,2009,0.564082236,0.001893939
obs1103,Christy 1983,1983,0.411800034,0.012195122
obs1104,Greenspan 1980,1980,0.775298706,0.125
obs1107,Robertson 1986,1986,1.221173518,0.025641026
obs1108,Robertson 1986,1986,0.365443754,0.083333333
obs1109,Robertson 1986,1986,0.365443754,0.083333333
obs1110,Robertson 1986,1986,0.276863823,0.026315789
obs1111,Pratchett 2006,2006,-1.188136404,0.071428571
obs1112,Pratchett 2006,2006,-1.020327758,0.083333333
obs1113,Robertson 1985,1985,0.758173745,0.1
obs1114,Robertson 1985,1985,0.693147181,0.111111111
obs1115,Lowther 1961,1961,1.527524425,0.009345794
obs1116,Throneycroft 1975,1975,1.020327758,0.025641026
