class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,gestation_d,weaning_d,birth_or_hatching_weight_g,weaning_weight_g,egg_mass_g,incubation_d,fledging_age_d,longevity_y,male_maturity_d,inter_litter_or_interbirth_interval_y,female_body_mass_g,male_body_mass_g,no_sex_body_mass_g,egg_width_mm,egg_length_mm,fledging_mass_g,adult_svl_cm,male_svl_cm,female_svl_cm,birth_or_hatching_svl_cm,female_svl_at_maturity_cm,female_body_mass_at_maturity_g,no_sex_svl_cm,no_sex_maturity_d
Aves,Accipitriformes,Accipitridae,Butastur,liventer,-999,Rufous-winged Buzzard,-999,2.7,-999,338,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,338,-999,-999,-999,38,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Butastur,rufipennis,-999,Grasshopper Buzzard,-999,2,-999,335,-999,-999,-999,-999,-999,34,-999,-999,-999,-999,-999,344,326,-999,-999,-999,-999,41.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Butastur,teesa,-999,White-eyed Buzzard,-999,3,-999,325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,325,-999,-999,-999,40.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,albigula,-999,White-throated Hawk,726.936,2,-999,495,-999,-999,-999,-999,-999,48,-999,-999,-999,-999,-999,583,432.5,-999,-999,-999,-999,40.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,albonotatus,-999,Zone-tailed Hawk,-999,2,-999,757,-999,-999,-999,-999,-999,58,35,38.5,-999,-999,-999,886,628,-999,-999,-999,-999,51,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,archeri,-999,Archer's Buzzard,1090.404,2,1,1062.333333,-999,-999,-999,30,-999,71,39.5,48.5,-999,-999,-999,1330,988,1064,-999,-999,-999,50.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,augur,-999,Augur Buzzard,1090.404,2,1,1060.666667,-999,-999,-999,30,-999,68,39.5,48.5,-999,-999,-999,1165,988,1064,-999,-999,-999,51.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,auguralis,-999,Red-necked Buzzard,-999,2.5,-999,670,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,-999,760,580,-999,-999,-999,-999,46,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,bannermani,-999,Cape Verde Buzzard,730,3,1,990.5,28.8,-999,-999,36,-999,60.7,34,41,25.33333333,730,-999,1141.5,805,759,-999,-999,-999,49.25,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,brachypterus,-999,Madagascan Buzzard,-999,2,-999,511,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,511,-999,-999,-999,44,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,brachyurus,-999,Short-tailed Hawk,726.936,2,-999,495,-999,-999,-999,-999,-999,48,-999,-999,-999,-999,-999,583,432.5,-999,-999,-999,-999,40.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,burmanicus,-999,Himalayan Buzzard,910.202,3,1,878.25,28.8,-999,-999,36,-999,58.5,35,36.75,25.33666667,730,-999,945.75,781,759,-999,-999,-999,46,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,buteo,-999,Common Buzzard,910.202,3,1,878.25,28.8,-999,-999,36,-999,58.5,35,36.75,25.33666667,730,-999,945.75,781,759,-999,-999,-999,46,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,galapagoensis,-999,Galapagos Hawk,-999,2.35,-999,1163.333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1365.333333,961.3333333,-999,-999,-999,-999,50.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,hemilasius,-999,Upland Buzzard,726.936,3,1,1342.5,-999,-999,-999,-999,-999,79,30,45,-999,-999,-999,1562.5,1175,-999,-999,-999,-999,62,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,-999,Red-tailed Hawk,730,2.75,1,1126,30.66666667,-999,-999,57.6,-999,68,31,45.25,25.5,730,-999,1224,1028,1053.9,-999,-999,-999,51.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,japonicus,-999,Eastern Buzzard,910.202,3,1,878.25,28.8,-999,-999,36,-999,58.5,35,36.75,25.33666667,730,-999,945.75,781,759,-999,-999,-999,46,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,lagopus,-999,Rough-legged Buzzard,728.468,4,1,945.5,18.8,-999,-999,42.31,-999,61.5,29.25,41,17.9,730,-999,1051.5,847,951,-999,-999,-999,53.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,lineatus,-999,Red-shouldered Hawk,545.968,3.2,1,616,22.41666667,-999,-999,35,-999,57,33,42,20,365,-999,676.75,539,641.5,-999,-999,-999,42.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,nitidus,-999,Grey-lined Hawk,726.936,2,-999,510.5833333,-999,-999,-999,-999,-999,43.2,32,42,-999,-999,-999,624,429.75,465,-999,-999,-999,41,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,oreophilus,-999,Mountain Buzzard,-999,2,-999,700,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,700,-999,-999,-999,44.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,plagiatus,-999,Grey Hawk,726.936,2,-999,510.5833333,-999,-999,-999,-999,-999,43.2,32,42,-999,-999,-999,624,429.75,465,-999,-999,-999,41,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,platypterus,-999,Broad-winged Hawk,584.4,2.5,1,437,18.33333333,-999,-999,28,-999,41.75,29.5,39.75,16.32,365,-999,490,420,397,-999,-999,-999,37,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,regalis,-999,Ferruginous Hawk,730,3.75,1,1469.5,23.7,-999,-999,51.6,-999,80,33.25,46,20,730,-999,1775,1162.5,1469.5,-999,-999,-999,58,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,ridgwayi,-999,Ridgway's Hawk,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,rufinus,-999,Long-legged Buzzard,726.936,3.25,1,1174.5,8.5,-999,-999,-999,-999,73,33,46.5,8.5,-999,-999,1314,1035,-999,-999,-999,-999,52.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,rufofuscus,-999,Jackal Buzzard,1090.404,2,1,1062.333333,-999,-999,-999,30,-999,71,39.5,48.5,-999,-999,-999,1330,988,1064,-999,-999,-999,50.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,socotraensis,-999,Socotra Buzzard,726.936,3.25,1,1174.5,8.5,-999,-999,-999,-999,73,33,46.5,8.5,-999,-999,1314,1035,-999,-999,-999,-999,52.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,solitarius,-999,Hawaiian Hawk,1095.7275,1,0.5,505,17,-999,-999,35,-999,62,38,61,17,-999,-999,606,414,-999,43.35,56.3,499.15,41.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,swainsoni,-999,Swainson's Hawk,730,2.5,1,969.57,24.08333333,-999,-999,39.4,-999,61,32.75,43,16,730,-999,1109,811.25,958.5,-999,-999,-999,49,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,trizonatus,-999,Forest Buzzard,-999,2,-999,700,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,700,-999,-999,-999,44.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteo,ventralis,-999,Rufous-tailed Hawk,-999,2,-999,1210,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1285,1103,-999,-999,-999,-999,49.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteogallus,aequinoctialis,-999,Rufous Crab Hawk,-999,1,-999,693.25,-999,-999,-999,-999,-999,60,-999,-999,-999,-999,-999,752.5,594.5,-999,-999,-999,-999,44.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteogallus,anthracinus,-999,Common Black Hawk,730,1.5,1,996,13.5,-999,-999,-999,-999,65,38.25,46.5,13.5,730,-999,1199,793,972.5,-999,-999,-999,53,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteogallus,coronatus,-999,Crowned Solitary Eagle,-999,1,-999,2950,-999,-999,-999,-999,-999,100,-999,-999,-999,-999,-999,-999,-999,2950,-999,-999,-999,76,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteogallus,gundlachii,-999,Cuban Black Hawk,730,1.5,1,945,13.5,-999,-999,-999,-999,65,38.25,46.5,13.5,730,-999,1199,793,972.5,-999,-999,-999,53,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteogallus,meridionalis,-999,Savanna Hawk,-999,1,-999,808,-999,-999,-999,-999,-999,74.25,-999,-999,-999,-999,-999,893.4,849,808,-999,-999,-999,55,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteogallus,schistaceus,-999,Slate-colored Hawk,-999,-999,-999,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteogallus,solitarius,-999,Montane Solitary Eagle,-999,1,-999,3000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Buteogallus,urubitinga,-999,Great Black Hawk,-999,1.2,-999,1230,-999,-999,-999,-999,-999,79.5,-999,-999,-999,-999,-999,1248,1065,-999,-999,-999,-999,61,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Chelictinia,riocourii,-999,Scissor-tailed Kite,-999,4,-999,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,110,-999,-999,-999,35.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Chondrohierax,uncinatus,-999,Hook-billed Kite,-999,2,-999,288.75,-999,-999,-999,-999,-999,48.8,-999,-999,-999,-999,-999,310,264,-999,-999,-999,-999,45,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Chondrohierax,wilsonii,-999,Cuban Kite,-999,2,-999,288.75,-999,-999,-999,-999,-999,48.8,-999,-999,-999,-999,-999,310,264,-999,-999,-999,-999,45,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circaetus,beaudouini,-999,Beaudouin's Snake Eagle,1274.436,1,1,1717.25,17.3,-999,-999,90,-999,136,46.5,72.5,17.3,1095,-999,1774.5,1664,2970,-999,-999,-999,64.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circaetus,cinerascens,-999,Western Banded Snake Eagle,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circaetus,cinereus,-999,Brown Snake Eagle,-999,1,-999,2048,6.8,-999,-999,100,-999,139,52.5,104.5,6.8,-999,-999,-999,-999,2048,-999,-999,-999,74.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circaetus,fasciolatus,-999,Southern Banded Snake Eagle,-999,1,-999,1021.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1100,938.5,-999,-999,-999,-999,57,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circaetus,gallicus,-999,Short-toed Snake Eagle,1274.436,1,1,1717.25,17.3,-999,-999,90,-999,136,46.5,72.5,17.3,1095,-999,1774.5,1664,2970,-999,-999,-999,66,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circaetus,pectoralis,-999,Black-chested Snake Eagle,1274.436,1,1,1717.25,17.3,-999,-999,90,-999,136,46.5,72.5,17.3,1095,-999,1774.5,1664,1750,-999,-999,-999,66.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,aeruginosus,-999,Western Marsh Harrier,819.335,4.75,1,607,20.1,-999,-999,26.5,-999,40,34.5,37.5,18.2,730,-999,741.5,552.5,584.5,-999,-999,-999,48.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,approximans,-999,Swamp Harrier,-999,3.77,-999,752.5,18,-999,-999,-999,-999,40,-999,-999,17.25,-999,-999,870,640,750,-999,-999,-999,54.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,assimilis,-999,Spotted Harrier,-999,3,-999,521.25,-999,-999,-999,-999,-999,42,-999,-999,-999,-999,-999,654.25,465,-999,-999,-999,-999,55.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,buffoni,-999,Long-winged Harrier,-999,3.75,-999,519.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,612.5,423.5,-999,-999,-999,-999,53,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,cinereus,-999,Cinereous Harrier,-999,3.75,-999,468.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,471.25,337,-999,-999,-999,-999,43.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,cyaneus,-999,Hen Harrier,584.4,4.5,1,436.5,17.1,-999,-999,21.8,-999,31,31,36.25,16.74983333,365,-999,522.5,346,436.5,-999,-999,-999,46,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,hudsonius,-999,Northern Harrier,584.4,4.5,1,436.5,17.1,-999,-999,21.8,-999,31,31,36.25,16.41666667,365,-999,522.5,346,436.5,-999,-999,-999,45.75,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,macrosceles,-999,Malagasy Harrier,-999,4,-999,655.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,711.5,600,-999,-999,-999,-999,48.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,macrourus,-999,Pallid Harrier,726.936,4.5,1,383.5,13.5,-999,-999,-999,-999,28,29.5,40,13.4585,-999,-999,445,327,367.5,-999,-999,-999,45,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,maillardi,-999,Reunion Harrier,-999,4,-999,655.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,711.5,600,-999,-999,-999,-999,48.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,maurus,-999,Black Harrier,-999,3.5,-999,532,-999,-999,-999,-999,-999,33,35,-999,-999,-999,-999,-999,-999,532,-999,-999,-999,46,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,melanoleucos,-999,Pied Harrier,-30258.711,4.5,1,375,-999,-999,-999,-999,-999,28,31,40,-999,-999,-999,422.5,292.5,-999,-999,-999,-999,46.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,pygargus,-999,Montagu's Harrier,819.335,4.25,1,315.5,16.3,-999,-999,-999,-999,24,29.25,37.5,16.23333333,730,-999,376,264,315.5,-999,-999,-999,44,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,ranivorus,-999,African Marsh Harrier,-999,3.565,-999,494.5,-999,-999,-999,21,-999,32.75,34,38.5,-999,-999,-999,-999,423,519.5,-999,-999,-999,46.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,spilonotus,-999,Eastern Marsh Harrier,-999,4.6,-999,562.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,622.25,502.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Circus,spilothorax,-999,Papuan Harrier,-999,4.6,-999,562.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,622.25,502.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Clanga,clanga,-999,Greater Spotted Eagle,1453.872,2,1,1934.65,-999,-999,-999,-999,-999,110,42.5,62.5,-999,-999,-999,2405,1751.5,-999,-999,-999,-999,65,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Clanga,hastata,-999,Indian Spotted Eagle,1272.138,2,1,1431.666667,26.1,-999,-999,58,-999,87.5,42.5,58,24.2,-999,-999,1643.75,1269.25,1417.5,-999,-999,-999,61,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Clanga,pomarina,-999,Lesser Spotted Eagle,1272.138,2,1,1431.666667,26.1,-999,-999,58,-999,87.5,42.5,58,24.2,-999,-999,1643.75,1269.25,1417.5,-999,-999,-999,61,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Cryptoleucopteryx,plumbea,-999,Plumbeous Hawk,-999,-999,-999,482,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,482,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Elanoides,forficatus,-999,Swallow-tailed Kite,-999,2,1,442.625,-999,-999,-999,-999,-999,36.75,28,40.5,-999,-999,-999,536,493.5,417.75,-999,-999,-999,57,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Elanus,axillaris,-999,Black-shouldered Kite,-999,3.75,-999,265.5,-999,-999,-999,-999,-999,23,-999,-999,-999,-999,-999,293,249,260,-999,-999,-999,35,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Elanus,caeruleus,-999,Black-winged Kite,363.468,3.5,1.5,248,6,-999,-999,-999,-999,21,26,32.5,6,-999,-999,268,237,-999,-999,-999,-999,34,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Elanus,leucurus,-999,White-tailed Kite,726.936,4,1.5,311.65,6,-999,-999,17.4,-999,23.9,30,37.25,5.9,-999,-999,317.75,274,383,-999,-999,-999,39,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Elanus,scriptus,-999,Letter-winged Kite,-999,4.5,-999,315.8,-999,-999,-999,-999,-999,26,-999,35,-999,-999,-999,343,288.6,303,-999,-999,-999,35.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Erythrotriorchis,buergersi,-999,Chestnut-shouldered Goshawk,-999,-999,-999,575,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,575,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Erythrotriorchis,radiatus,-999,Red Goshawk,-999,2,-999,937.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1240,635,-999,-999,-999,-999,53.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Eutriorchis,astur,-999,Madagascan Serpent Eagle,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,61.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Gampsonyx,swainsonii,-999,Pearl Kite,-999,2.5,2,92.9,-999,-999,-999,-999,-999,-999,35,35,-999,-999,-999,-999,94,92.575,-999,-999,-999,22.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Geranoaetus,albicaudatus,-999,White-tailed Hawk,1095.75,2,1,889,6.5,-999,-999,-999,-999,70,31.2,50.5,6.5,-999,-999,984,865,884,46.3,58.9,-999,52,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Geranoaetus,melanoleucus,-999,Black-chested Buzzard-Eagle,-999,2,-999,2433.75,42,-999,-999,-999,-999,98,-999,-999,42,-999,-999,2975.5,1919.5,2860,-999,-999,-999,68,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Geranoaetus,polyosoma,-999,Variable Hawk,-999,2,-999,880,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1141,825,-999,-999,-999,-999,50.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Geranospiza,caerulescens,-999,Crane Hawk,-999,2,-999,303,-999,-999,-999,-999,-999,39,-999,-999,-999,-999,-999,328,279,-999,-999,-999,-999,46,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Gypaetus,barbatus,-999,Bearded Vulture,2544.276,1.5,1,5606.041667,40,-999,-999,-999,-999,220,55.75,107.5,40,-999,-999,6212.5,5075,5687.5,-999,-999,-999,109.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Gypohierax,angolensis,-999,Palm-nut Vulture,1453.872,1,1,1600,27.1,-999,-999,-999,-999,107,44,90,27.1,-999,-999,1712,1505,1600,-999,-999,-999,61,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Gyps,africanus,-999,White-backed Vulture,2180.808,1,1,5442.5,19.7,-999,-999,150,-999,214,57,125,19.7,-999,-999,-999,-999,5452,-999,-999,-999,84,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Gyps,bengalensis,-999,White-rumped Vulture,-999,1,1,4871,17.2,-999,-999,-999,-999,204,48.5,91.32,17.2,-999,1,-999,-999,5212,-999,-999,-999,80,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Gyps,coprotheres,-999,Cape Vulture,1729.537,1,1,7862,41.4,-999,-999,187.5,-999,248,54.75,115,19.7,1460,-999,8525,8350,7971.5,-999,-999,-999,100.75,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Gyps,fulvus,-999,Griffon Vulture,1460,1,1,7436,41.4,-999,-999,200,-999,252,54,113.75,41.4,1460,-999,8525,8350,7393,-999,-999,-999,101.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Gyps,himalayensis,-999,Himalayan Vulture,-999,1,1,10000,-999,-999,-999,-999,-999,258,57,138,-999,-999,-999,9000,11000,10000,-999,-999,-999,106.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Gyps,indicus,-999,Indian Vulture,1826.25,1,-999,5705,-999,-999,-999,-999,-999,235,50,-999,-999,-999,-999,-999,-999,5705,-999,-999,-999,92,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Gyps,rueppelli,-999,Ruppell's Vulture,2544.276,1,1,7400,-999,-999,-999,180,-999,225,55,130,-999,-999,-999,-999,-999,7400,-999,-999,-999,91,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Gyps,tenuirostris,-999,Slender-billed Vulture,1826.25,1,-999,5705,-999,-999,-999,-999,-999,235,50,-999,-999,-999,-999,-999,-999,5705,-999,-999,-999,92,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Haliaeetus,albicilla,-999,White-tailed Eagle,1729.537,2,1,4793,42,-999,-999,86,-999,132.5,39.5,73.75,29.83333333,1460,-999,5572,4014,4500,-999,-999,-999,83,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Haliaeetus,humilis,-999,Lesser Fish Eagle,-999,3,-999,782.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,782.25,-999,-999,-999,60.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Haliaeetus,ichthyaetus,-999,Grey-headed Fish Eagle,-999,2,-999,2037.5,-999,-999,-999,-999,-999,102,-999,-999,-999,-999,-999,2485,1590,-999,-999,-999,-999,71.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Haliaeetus,leucocephalus,-999,Bald Eagle,1460,2,1,4740,48,-999,-999,-999,-999,117,35,74.25,32.96666667,1460,-999,5350,4130,5000,-999,-999,-999,80,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Haliaeetus,leucogaster,-999,White-bellied Sea Eagle,1363.005,2,1,2751.5,10.41666667,-999,-999,-999,-999,117,-999,67.5,10.41666667,-999,-999,3330,2400,2638,-999,-999,-999,77.5,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Haliaeetus,leucoryphus,-999,Pallas's Fish Eagle,1817.34,2.5,1,2807.5,-999,-999,-999,-999,-999,117,40,87.5,-999,-999,-999,3088,2562,-999,-999,-999,-999,78,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Haliaeetus,pelagicus,-999,Steller's Sea Eagle,1817.34,2,1,7224.75,25,-999,-999,-999,-999,165,41.5,70,25,-999,-999,7885,5500,7757,-999,-999,-999,95,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Haliaeetus,sanfordi,-999,Sanford's Sea Eagle,-999,-999,-999,2190,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2400,1980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Haliaeetus,vocifer,-999,African Fish Eagle,1453.872,2,1,2806.5,40,-999,-999,-999,-999,120,44.25,70,24,-999,1,3400,2212.75,-999,-999,-999,-999,69,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Haliaeetus,vociferoides,-999,Madagascan Fish Eagle,-999,2,-999,3000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Haliastur,indus,-999,Brahminy Kite,-999,2,-999,529,-999,-999,-999,-999,-999,49,26.5,52.5,-999,-999,-999,466,409,541.25,-999,-999,-999,48,-999,-999,-999,-999,-999,-999,-999
Aves,Accipitriformes,Accipitridae,Haliastur,sphenurus,-999,Whistling Kite,-999,2,1,755,11,-999,-999,-999,-999,56.5,36.5,-999,10.9,-999,-999,845,650,759,-999,-999,-999,55,-999,-999,-999,-999,-999,-999,-999
