Binomial,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Beak_PC1,Beak_PC2,Beak_PC3,Beak_PC4,Realm,TrophicLevel,TrophicNiche,ForagingNiche,
Atlapetes_albiceps,-0.479075801,-0.000945909,-0.275827711,0.303328387,0.266479087,-0.175309182,-0.083094877,-0.013508772,-0.009419759,-0.097065179,-0.381170241,-0.110775566,0.025370238,Neotropic,Omnivore,Granivore,Granivore ground,
Atlapetes_albinucha,-0.305297918,-0.016303014,-0.414845461,0.289553716,0.336655077,-0.198416274,-0.040316646,-0.051748941,-0.027709668,0.026077231,-0.462293176,-0.070231358,0.042353524,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_albofrenatus,-0.601901369,0.122550918,-0.300592553,0.194624714,0.284523333,-0.23797374,-0.035037397,-0.060609113,-0.043174061,-0.274454841,-0.358996269,-0.066050047,0.029411696,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_canigenis,-0.532985888,0.159867853,-0.244358576,0.223003333,0.309851872,-0.185404265,0.029268188,-0.040243216,-0.025405213,-0.269264942,-0.353281971,-0.004752625,0.003355651,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_citrinellus,-0.710012135,0.133199061,-0.344885692,0.340456349,0.300656631,-0.193097264,-0.055118094,-0.060711585,-0.154481772,-0.310354137,-0.487715444,-0.073837022,0.153134212,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_flaviceps,-0.653589359,0.30906683,-0.170790243,0.311323814,0.188794196,-0.159741362,-0.166674127,0.01380439,-0.046830702,-0.465447285,-0.404607883,-0.191347635,0.032101911,Neotropic,Herbivore,Omnivore,NA,
Atlapetes_forbesi,-0.470530469,0.213707605,-0.392980334,0.109376356,0.285802355,-0.212321143,-0.099514689,-0.032934421,0.004033549,-0.286082563,-0.386070796,-0.133236585,-0.014804263,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_fulviceps,-0.726040932,0.178171688,-0.266014288,0.226505662,0.224709831,-0.12266363,-0.154928755,-0.014810296,0.005964728,-0.384434326,-0.370918983,-0.178419743,0.004262612,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_fuscoolivaceus,-0.568985076,0.214663303,-0.273604254,0.212282247,0.27001083,-0.274152055,-0.056840876,-0.06068032,-0.023072801,-0.334395651,-0.382604905,-0.09325082,-0.005585961,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_latinuchus,-0.799246653,0.092404708,-0.386053065,0.174207028,0.355958067,-0.137752707,-0.064032191,-0.070958416,0.002087092,-0.322067772,-0.390082651,-0.093506186,0.011380065,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_leucopis,-0.38778304,0.087711933,-0.37963928,0.13948136,0.359440183,-0.189786038,-0.065759609,-0.080532819,-0.048180839,-0.130956453,-0.367010177,-0.095655639,0.046045661,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_leucopterus,-0.926803622,-0.015641927,-0.315113411,0.215327946,0.425512197,-0.13412688,-0.076126916,-0.108351058,0.008921227,-0.284251948,-0.344451937,-0.1088171,0.014274956,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_melanocephalus,-0.717727162,0.007286468,-0.392582506,0.229506133,0.342757081,-0.218303528,0.028997987,-0.108440706,-0.010886863,-0.202223673,-0.412274847,-0.002517474,0.015019597,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_melanolaemus,-0.794085124,0.192808349,-0.273800615,0.165882222,0.349379183,-0.182786571,-0.035345087,-0.044798569,0.063568535,-0.414828814,-0.34086398,-0.078377353,-0.077138711,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_melanopsis,-0.498323678,0.107647319,-0.260132713,0.105389771,0.248489531,-0.22469379,0.053023213,-0.045025721,0.051001631,-0.230896338,-0.268415958,0.015884853,-0.073345675,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_nationi,-0.15048917,0.145602327,-0.292715354,0.243906829,0.320161819,-0.177621777,-0.106943084,-0.02991685,-0.014007634,-0.05961078,-0.401550247,-0.140727639,0.006397329,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_pallidiceps,-0.427771371,0.026373897,-0.321094509,0.185509478,0.289050067,-0.172971828,-0.092240053,-0.0300788,-0.02019272,-0.108622106,-0.338134655,-0.119363842,0.031889846,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_pallidinucha,-0.398224509,0.189557877,-0.303273737,0.213259622,0.345608247,-0.195801371,-0.056034815,-0.074292058,-0.006827062,-0.213547463,-0.400436909,-0.092566444,-0.011407171,Neotropic,Herbivore,Omnivore,NA,
Atlapetes_personatus,-0.505586231,0.213089505,-0.295057166,0.171735077,0.281396255,-0.165108312,-0.078156674,-0.034262442,-0.03516512,-0.308310847,-0.365672681,-0.106542225,0.02230347,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_pileatus,-0.921994578,0.138575668,-0.331480955,0.251693171,0.245879133,-0.206285422,-0.077879018,-0.026824283,-0.033136912,-0.433475447,-0.414368393,-0.104398623,0.037104664,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_rufigenis,-0.340671101,0.139149515,-0.494291097,0.121348516,0.336564436,-0.133932246,-0.072736647,-0.078340883,-0.030617503,-0.139685071,-0.443867794,-0.096857082,0.038533919,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_rufinucha,-0.909843471,0.113242725,-0.294790269,0.073619688,0.464962831,-0.176764889,0.009082061,-0.11896864,-6.74E-05,-0.407153563,-0.270776923,-0.032389158,-0.013536933,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_schistaceus,-0.702415822,0.254342913,-0.378741682,0.126188163,0.243444439,-0.186742003,-0.063064446,-0.03422272,-0.029705218,-0.439842033,-0.395552058,-0.089464807,0.017010145,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_seebohmi,-0.560978183,0.069612495,-0.210231646,0.355516685,0.24725158,-0.133299478,-0.09556674,0.007009587,-0.048029076,-0.201246528,-0.392042933,-0.118401219,0.059914828,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_semirufus,-0.483947858,-0.019830666,-0.335321006,0.278043177,0.332929438,-0.207150189,-0.08137668,-0.04290456,-0.074282132,-0.076670531,-0.397159522,-0.108687448,0.087958694,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_terborghi,-0.655135183,0.217485789,-0.276758416,0.129249323,0.236060452,-0.242326185,-0.061618495,-0.008562076,-0.030056169,-0.402518849,-0.319369092,-0.094153756,0.007258429,Neotropic,Omnivore,Omnivore,NA,
Atlapetes_tricolor,-0.29543503,0.06325576,-0.348721505,0.217987616,0.254355102,-0.230030364,-0.01539444,-0.045406017,0.007846655,-0.065795656,-0.393521409,-0.047201444,-0.013349379,Neotropic,Omnivore,Omnivore,NA,
Atrichornis_clamosus,-0.431402793,0.466586681,-0.052953164,-0.280384169,0.107547094,-0.442082087,-0.185301651,0.069412524,0.15500131,-0.612789473,0.036672357,-0.248961508,-0.243195262,Australian,Carnivore,Invertivore,Invertivore ground,
Atrichornis_rufescens,-1.097605673,0.162461324,0.076655126,-0.171207851,0.189195236,-0.343311324,-0.177048872,0.050145815,0.009869471,-0.684677583,0.145973477,-0.222231841,-0.051740212,Australian,Carnivore,Invertivore,Invertivore ground,
Attagis_gayi,1.768605693,0.570845391,0.282671816,0.437061708,-0.562777034,0.149451806,0.033850338,0.01738549,-0.014825708,0.353037414,-0.323669364,0.071171123,-0.062233962,Neotropic,Herbivore,Herbivore terrestrial,Herbivore ground,
Attagis_malouinus,1.578897953,0.785619598,0.421376283,0.5748409,-0.685605171,-0.004415024,-0.053610927,-0.017926236,-0.092635009,0.068676538,-0.393647104,-0.015627397,-0.025117108,Neotropic,Herbivore,Herbivore terrestrial,Herbivore ground,
Atthis_ellioti,-4.477242281,-0.753805165,1.242942658,-0.302387241,-0.873894078,-0.191640538,-0.182639735,-0.162372016,-0.088260345,-1.904357473,1.290850658,-0.108737756,0.157047647,Neotropic,Herbivore,Nectarivore,Nectarivore aerial,
Atthis_heloisa,-4.601600493,-0.893633082,0.992493368,-0.315530643,-0.784263836,-0.164901489,-0.12705049,-0.218502595,-0.055937052,-1.798953817,1.176636004,-0.051742396,0.157131736,Neotropic,Herbivore,Nectarivore,Nectarivore aerial,
Atticora_fasciata,-2.087238339,0.551400172,-0.336342189,-0.20813472,-0.654086238,0.156566323,0.23026505,-0.076810434,0.022318618,-1.544526012,-0.201330403,0.294896619,-0.023856405,Neotropic,Carnivore,Invertivore,Invertivore aerial,
Atticora_melanoleuca,-2.342880577,0.688720849,-0.383751872,-0.176110854,-0.524697771,0.136913868,0.26059463,-0.155271629,-0.083954453,-1.757124166,-0.29608464,0.324034179,0.060339582,Neotropic,Carnivore,Invertivore,Invertivore aerial,
Attila_bolivianus,0.043956908,-0.425758767,-0.190989065,0.02200763,0.177095852,-0.006491733,0.26053434,-0.001321525,0.009931879,0.427912168,-0.010740272,0.253205647,0.025966397,Neotropic,Carnivore,Invertivore,Invertivore sally surface,
Attila_cinnamomeus,-0.129040322,-0.261224811,-0.176235616,0.033823708,0.102969515,-0.056622512,0.208729896,0.093714428,0.00218806,0.192852068,-0.043634402,0.197426701,0.01926448,Neotropic,Carnivore,Invertivore,Invertivore sally surface,
Attila_citriniventris,-0.416648255,-0.311083115,-0.025957175,0.162810375,0.070036492,-0.04749266,0.236561493,0.045050269,-0.049753271,0.091648206,-0.022529739,0.233408429,0.070464761,Neotropic,Carnivore,Invertivore,Invertivore sally surface,
Attila_phoenicurus,-0.434813847,-0.180781429,-0.159909997,-0.093631846,-0.055015878,0.000612566,0.125470926,0.077026547,0.028696461,-0.067299607,0.034459501,0.129999348,0.002495291,Neotropic,Carnivore,Invertivore,Invertivore sally surface,
Attila_rufus,0.117114798,-0.501049853,0.013555273,-0.066255711,0.2179665,-0.001664888,0.211793043,0.056806606,0.026400485,0.484358254,0.208275983,0.195810436,0.006005006,Neotropic,Carnivore,Invertivore,Invertivore sally surface,
Attila_spadiceus,-0.163817314,-0.279995268,-0.052473187,0.137487754,0.150960998,-0.031571692,0.209390446,0.020200392,-0.031169673,0.201981815,-0.039335512,0.200224784,0.047528231,Neotropic,Carnivore,Invertivore,Invertivore sally surface,
Attila_torridus,0.159637214,-0.409720315,-0.057900681,0.007476493,0.160061331,-0.038428364,0.257382238,0.019872609,-0.002709384,0.444835332,0.080435117,0.24618527,0.02130844,Neotropic,Omnivore,Invertivore,Invertivore sally surface,
Augastes_lumachella,-3.396278195,-1.0731125,0.628497696,-0.664824092,-0.847362726,0.04821448,-0.000730473,-0.136904235,0.015432632,-1.091539954,1.229058119,0.093530499,0.126854276,Neotropic,Herbivore,Nectarivore,Nectarivore aerial,
Augastes_scutatus,-3.853720759,-0.951327514,0.677466061,-0.684339224,-0.800710594,0.026633202,-0.146175013,-0.135753488,-0.01210253,-1.42025396,1.245951544,-0.055712836,0.152209944,Neotropic,Herbivore,Nectarivore,Nectarivore aerial,
Aulacorhynchus_coeruleicinctis,2.920264668,-1.633308599,-0.238723685,0.112034073,0.458501898,-0.250599504,0.231835587,-0.041998714,0.014444051,2.879131187,0.196712674,0.202042045,0.091823491,Neotropic,Omnivore,Frugivore,Fugivore glean,
Aulacorhynchus_derbianus,2.684219502,-1.594248769,-0.069359065,0.215915819,0.23125415,-0.280215423,0.138985043,0.044744677,0.012523085,2.692777956,0.234654967,0.119097074,0.096762123,Neotropic,Herbivore,Frugivore,Fugivore glean,
Aulacorhynchus_haematopygus,2.974834636,-1.980681361,-0.262335715,0.009683291,0.372160871,-0.305575043,0.127892154,-0.012570998,0.038969494,3.162558946,0.357597824,0.10564788,0.114596385,Neotropic,Herbivore,Frugivore,Fugivore glean,
Aulacorhynchus_huallagae,3.237415231,-1.83614846,-0.19795013,0.08300605,0.290151383,-0.350825455,0.241609505,0.025514647,0.003101209,3.159338578,0.306613388,0.217976289,0.111503792,Neotropic,Herbivore,Omnivore,NA,
Aulacorhynchus_prasinus,2.495106016,-1.615450606,-0.208231484,0.349803596,0.26385947,-0.169903643,0.250340524,0.022133148,-0.012584618,2.667271499,0.060334389,0.24128201,0.142812033,Neotropic,Herbivore,Frugivore,Fugivore glean,
Aulacorhynchus_sulcatus,2.455296453,-1.597597409,-0.140960831,0.175448912,0.262904737,-0.221808195,0.203099217,0.031005528,0.011676543,2.591783836,0.221069786,0.187050379,0.105889888,Neotropic,Omnivore,Omnivore,NA,
Auriparus_flaviceps,-2.521610259,0.040932797,-0.318166385,0.088488876,0.19516403,0.008420416,-0.094653908,-0.002845526,-0.096500711,-1.176831518,-0.230231039,-0.09081626,0.161810265,Nearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Automolus_infuscatus,-0.31921692,-0.260578177,-0.067640095,-0.126766615,0.150903277,-0.0195348,-0.119293922,0.039250528,0.044202676,0.067545392,0.130793404,-0.130236117,0.001933079,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Automolus_leucophthalmus,-0.250460786,-0.260378765,-0.119348229,-0.165376253,0.141547962,-0.068220926,-0.185374223,0.082594232,-0.0048861,0.091252482,0.130059376,-0.19555816,0.053495371,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Automolus_melanopezus,-0.423296901,-0.255768836,-0.079572349,-0.110859125,0.118050932,-0.075234845,-0.10815944,0.060432688,0.001182338,0.007551929,0.116718791,-0.117944921,0.039779671,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Automolus_ochrolaemus,-0.197387324,-0.18084894,0.020811311,-0.104493668,0.097801585,-0.108003105,-0.085349584,0.068325601,-0.025115951,0.036923017,0.152077166,-0.098120673,0.039590698,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Automolus_rubiginosus,-0.093940277,-0.279839571,0.017382321,-0.159719126,0.217057773,-0.110539405,-0.116989382,0.093278196,0.032562061,0.179609704,0.216791482,-0.143443634,-0.007039655,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Automolus_rufipileatus,-0.242632113,-0.26895607,-0.09773374,-0.158833728,0.161330615,-0.08876369,-0.047348291,0.074929611,0.010711865,0.105434401,0.141345233,-0.063528781,0.020963306,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Aviceda_cuculoides,2.383664738,0.293308223,-0.527219012,0.014177344,-0.274108184,0.162341671,-0.058069969,-0.065957713,-0.070420962,0.946037892,-0.481240903,-0.014207008,0.066150996,Afrotropic,Carnivore,Vertivore,Vertivore perch,
Aviceda_jerdoni,3.056393557,-0.077716196,-0.614466648,-0.26883924,-0.269905577,0.143595612,0.060432143,0.155205531,0.304051835,1.561748313,-0.224632219,0.067465274,-0.272643614,Indo_Malay,Carnivore,Omnivore,NA,
Aviceda_leuphotes,1.924534648,0.144308554,-0.511369546,0.141691128,-0.343238992,0.285503774,-0.003209747,0.061492009,-0.034163566,0.856412619,-0.494233303,0.049590122,0.075022569,Indo_Malay,Carnivore,Invertivore,Generalist,
Aviceda_madagascariensis,2.714906644,0.170763154,-0.678756139,-0.050763434,-0.136814506,0.359011565,-0.082651824,0.02600502,-0.055101622,1.231655456,-0.492747326,-0.035245385,0.09732822,Madagascar,Carnivore,Vertivore,Vertivore perch,
Aviceda_subcristata,2.782865596,0.254726571,-0.71334266,-0.192556513,-0.268888325,0.266805002,-0.031189774,-0.01439525,-0.069196312,1.154410062,-0.444661307,0.02140084,0.083755841,Australian,Carnivore,Omnivore,NA,
Avocettula_recurvirostris,-3.435722485,-1.20950494,0.451273493,-0.187759861,-1.146241716,0.091594312,-0.060902985,0.034183405,0.038080382,-0.929908608,0.84238485,0.056931449,0.173815461,Neotropic,Herbivore,Nectarivore,Nectarivore aerial,
Aythya_affinis,3.186716506,-0.285386191,0.716334798,0.947785973,-0.45956444,0.106268847,0.447436011,-0.110502442,-0.01858745,1.805363812,-0.189936073,0.478772815,-0.04840018,Nearctic,Omnivore,Aquatic predator,Aquatic dive,
Aythya_americana,3.536363066,-0.226389199,0.712619554,0.875145159,-0.506839723,0.209086152,0.360538282,0.016558231,-0.083701518,1.8923917,-0.148975555,0.402890792,0.027399044,Nearctic,Herbivore,Herbivore aquatic,Herbivore aquatic surface,
Aythya_australis,3.299270441,-0.249780902,0.57463061,0.984571483,-0.513371382,0.19258814,0.363016216,-0.019171233,-0.048881032,1.841636614,-0.3076094,0.406439076,0.010412414,Australian,Carnivore,Aquatic predator,Aquatic dive,
Aythya_baeri,3.077972415,-0.401843626,0.52852686,0.912207639,-0.494240692,0.149065148,0.451351294,-0.067032344,-0.071577899,1.854302442,-0.241482083,0.497158101,0.039935862,Palearctic,Omnivore,Herbivore aquatic,Herbivore aquatic dive,
Aythya_collaris,3.092787141,-0.382886251,0.667262302,0.829330321,-0.429828593,0.0824854,0.435397236,-0.074449538,0.060900339,1.834083583,-0.105753254,0.457426227,-0.113523001,Nearctic,Omnivore,Herbivore aquatic,Herbivore aquatic dive,
Aythya_ferina,3.165045802,-0.30408467,0.769991109,0.893539622,-0.531994035,0.147171687,0.358795088,-0.06399888,-0.016455077,1.779716736,-0.107055269,0.397467442,-0.036296812,Palearctic,Herbivore,Herbivore aquatic,Herbivore aquatic dive,
Aythya_fuligula,2.965965006,-0.266023567,0.626393748,0.996611499,-0.574277437,0.220773943,0.429650827,-0.018937974,-0.064781711,1.678606928,-0.271329386,0.48078989,0.028313622,Palearctic,Omnivore,Herbivore aquatic,Herbivore aquatic dive,
Aythya_innotata,3.047989104,-0.390171328,0.696294811,0.81524457,-0.414901186,0.075262316,0.536181997,-0.068493479,0.045570928,1.811958224,-0.072495779,0.556042675,-0.110471404,Madagascar,Omnivore,Aquatic predator,Aquatic dive,
Aythya_marila,3.425029666,-0.238826087,0.642347173,1.030929991,-0.557215963,0.198066975,0.52747313,0.002549521,-0.051775817,1.885978949,-0.298503381,0.570518187,-0.007428284,Palearctic,Omnivore,Aquatic predator,Aquatic dive,
Aythya_novaeseelandiae,2.859499888,-0.246119452,0.653145497,1.051317383,-0.564636924,0.100018566,0.432924356,-0.043732563,-0.076638374,1.618983524,-0.298675723,0.475177127,0.022028426,Australian,Omnivore,Herbivore aquatic,Herbivore aquatic dive,
Aythya_nyroca,2.759827796,-0.343033845,0.549856648,0.944195251,-0.563328653,0.127076026,0.44203504,-0.048873622,-0.070737644,1.644539178,-0.259723819,0.490024485,0.036870771,Palearctic,Herbivore,Herbivore aquatic,Herbivore aquatic dive,
Aythya_valisineria,3.686279406,-0.311314404,0.920180429,0.784223207,-0.437226814,0.225061894,0.430234102,0.074048017,0.004918053,2.004907046,0.073830528,0.455068654,-0.074157181,Nearctic,Herbivore,Herbivore aquatic,Herbivore aquatic dive,
Babax_koslowi,0.568565128,-0.483056402,-0.469560459,-0.695465931,0.607382973,0.024267503,0.055478294,-0.004879897,-0.017748462,0.684625235,0.320443358,0.026958104,0.065088829,Palearctic,Omnivore,Omnivore,NA,
Babax_lanceolatus,0.13970682,-0.390211737,-0.382140205,-0.578088652,0.588706133,-0.120910925,0.023608265,-0.03460967,0.03350173,0.415727566,0.26937093,-0.020052762,-0.008391956,Palearctic,Omnivore,Invertivore,Invertivore ground,
Babax_waddelli,0.741027196,-0.412636469,-0.421465839,-0.754216182,0.603682484,-0.028256333,0.125988689,-0.017370298,0.030527048,0.697505182,0.366196293,0.086974708,-0.012504173,Palearctic,Herbivore,Omnivore,NA,
Baeolophus_atricristatus,-1.338913162,0.189943648,-0.38814489,0.179861294,0.11182183,0.018481195,0.004109661,0.017162401,-0.159641026,-0.718148743,-0.398873049,0.01477338,0.188571644,Nearctic,Omnivore,Invertivore,Invertivore glean arboreal,
Baeolophus_bicolor,-1.038097344,0.151272973,-0.356147684,0.146814141,0.118919863,-0.009913067,0.003532518,0.010877927,-0.093393508,-0.543237187,-0.351911951,0.005749056,0.116515276,Nearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Baeolophus_inornatus,-1.456498691,0.138498982,-0.27941809,0.200256214,0.216524903,0.017530982,-0.029904952,-0.013548989,-0.148456825,-0.726151808,-0.33111967,-0.027810655,0.17756803,Nearctic,Omnivore,Invertivore,Invertivore glean arboreal,
Baeolophus_ridgwayi,-1.388294304,0.192347223,-0.375193235,0.081698166,0.231297614,0.055769166,-0.074712411,0.028069572,-0.122915574,-0.744861244,-0.322451161,-0.073519935,0.159159462,Nearctic,Omnivore,Invertivore,Invertivore glean arboreal,
Baeolophus_wollweberi,-2.008889382,0.22445762,-0.468251535,0.136204318,0.101940559,0.040925861,-0.020449149,-0.0019744,-0.178632864,-1.07106105,-0.419463122,-0.002290713,0.223418685,Nearctic,Carnivore,Invertivore,Invertivore glean arboreal,
Baeopogon_clamans,-0.376786355,0.394917212,-0.034201257,-0.068114256,-0.234536083,0.009957752,0.04257635,0.177330812,0.0528637,-0.552357527,-0.063733094,0.0435819,-0.08381955,Afrotropic,Herbivore,Frugivore,Fugivore glean,
